Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,Percent_Rucks_Won,Mauls_Won,Total_Mauls,Percent_Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,Percent_Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,Percent_Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
8,2,1,1,100,4,4,100,1,0,0,37,87,63,202,0.5,1,8,11,45,47,0.957,0,0,0,13,171,32,0.84,9,1,2,9,0.9,4,2,2,14,0.667,12,1,0,0,0,24,1,10,5
7,2,2,2,100,4,4,100,1,0,0,28,83,74,267,0.5,3,13,5,56,57,0.982,0,0,0,23,71,9,0.89,8,0,3,9,1,15,3,3,9,0.833,4,0,0,0,1,26,1,8,14
11,2,2,2,100,1,1,100,1,0,0,24,57,57,102,0.5,2,9,3,44,46,0.957,0,0,0,12,88,13,0.87,9,3,0,8,0.75,9,3,3,15,0.75,14,2,0,0,0,17,0,12,4
4,3,2,2,100,1,1,100,1,0,0,16,209,162,458,1,3,23,20,11,1,0.958,0,0,0,15,84,13,0.87,8,0,1,10,1,18,2,1,10,0.9,8,0,0,0,1,22,1,8,12
0,0,0,0,0,0,0,0,0,0,0,10,130,86,326,0,4,13,7,56,64,0.875,0,0,0,18,160,23,0.87,10,1,0,8,0.909,10,1,2,18,0.909,12,1,0,0,0,0,0,11,8
3,1,1,1,100,5,5,100,1,0,0,21,113,92,373,0.33,6,23,7,75,80,0.938,0,0,0,14,160,18,0.9,8,1,0,9,0.889,7,2,3,12,0.778,8,0,0,0,1,22,1,9,10
2,2,2,2,100,1,1,100,1,0,0,18,145,140,438,0.67,5,18,7,11,1,0.959,0,0,0,9,86,23,0.79,9,0,1,8,1,12,3,2,7,0.8,10,0,0,0,0,17,0,9,8
11,1,1,1,100,3,3,100,1,0,0,27,110,81,315,0.33,6,11,2,69,75,0.92,0,0,0,11,93,11,0.89,9,2,1,9,0.818,11,1,2,10,0.917,10,0,0,0,1,16,0,11,9
6,2,2,2,100,3,3,100,1,0,0,23,139,104,487,0.67,6,11,7,75,81,0.926,0,0,0,13,80,11,0.88,9,1,2,9,0.9,10,2,1,11,0.833,9,0,0,0,0,23,1,10,10
1,2,2,2,100,2,2,100,1,0,0,29,93,83,512,0.4,6,19,5,50,53,0.943,0,0,0,15,146,21,0.87,6,1,0,6,0.857,8,4,0,21,0.667,12,1,0,0,1,20,0,7,10
8,3,2,2,100,3,3,100,1,0,0,26,189,169,699,0.6,13,21,26,10,1,0.946,0,0,0,14,81,19,0.81,6,0,1,6,1,21,0,4,8,1,10,0,0,0,0,28,1,6,12
2,6,6,6,100,3,3,100,1,0,0,18,116,94,569,0.67,12,23,10,55,60,0.917,0,0,0,13,88,17,0.84,7,0,3,4,1,11,4,2,10,0.733,7,0,0,0,1,51,1,7,12
4,3,3,3,100,1,1,100,1,0,0,20,121,87,333,0.33,7,17,9,65,68,0.956,0,0,0,14,93,23,0.8,4,3,0,7,0.571,10,2,4,11,0.833,12,0,0,0,0,24,0,7,7
10,1,1,1,100,0,0,0,1,0,0,31,84,79,168,1,3,12,8,69,71,0.972,0,0,0,10,133,31,0.81,6,2,2,10,0.75,11,2,3,13,0.846,11,0,0,0,1,7,0,8,6
5,0,0,0,0,3,3,100,1,0,0,27,140,110,315,0,5,31,11,80,84,0.952,0,0,0,16,86,12,0.88,10,2,2,6,0.833,13,3,2,11,0.812,6,0,0,0,0,9,1,12,11
7,2,2,2,100,3,3,100,1,0,0,19,138,111,261,0.5,4,6,5,95,99,0.96,0,0,0,14,58,12,0.83,5,1,1,6,0.833,18,1,2,11,0.947,10,0,0,0,1,23,3,6,10
0,2,2,2,100,3,3,100,1,0,0,30,83,67,246,0.5,5,12,3,46,50,0.92,0,0,0,9,116,6,0.95,6,1,1,5,0.857,11,2,1,18,0.846,10,0,0,0,0,23,3,7,10
3,0,0,0,0,6,6,100,1,0,0,17,126,120,222,0,0,18,6,10,1,0.99,0,0,0,10,137,19,0.88,11,0,3,4,1,6,2,1,6,0.75,6,0,0,0,1,18,0,11,14
9,2,0,0,0,4,4,100,1,0,0,13,160,119,385,1,10,19,3,86,89,0.966,0,0,0,12,165,18,0.9,4,3,0,11,0.571,6,1,2,6,0.857,14,1,0,0,0,22,1,7,6
9,4,4,4,100,1,1,100,1,0,0,31,130,110,595,0.8,11,26,13,70,76,0.921,0,0,0,25,114,25,0.82,11,0,2,7,1,13,1,4,10,0.929,6,0,0,0,1,31,1,11,9
1,1,0,0,0,0,0,0,0,0,0,22,163,114,436,0.2,6,25,14,93,96,0.969,0,0,0,22,81,26,0.76,7,2,0,11,0.778,10,4,1,13,0.714,9,1,0,0,0,5,0,9,6
5,0,0,0,0,8,8,100,1,0,0,22,135,126,434,0,5,17,8,90,96,0.938,0,0,0,12,105,14,0.88,7,0,1,5,1,10,0,0,9,1,8,0,0,0,1,24,0,7,11
0,2,2,2,100,5,5,100,1,1,0,23,73,95,301,1,4,14,3,82,83,0.988,0,0,0,12,145,17,0.9,5,1,0,7,0.833,9,0,0,10,1,11,2,0,0,0,32,1,6,8
4,2,0,0,0,2,2,100,1,0,0,16,122,109,253,0.67,0,11,7,91,94,0.968,0,0,0,14,164,15,0.92,2,0,2,7,1,14,2,3,7,0.875,11,0,0,0,1,16,0,2,9
3,1,1,1,100,5,5,100,1,0,0,18,150,151,275,0.33,2,15,1,14,1,0.972,0,0,0,8,108,11,0.91,7,2,0,2,0.778,7,3,2,14,0.7,9,0,0,0,0,22,1,9,11
6,3,2,2,100,3,3,100,1,0,0,30,116,100,286,1,4,14,7,70,75,0.933,0,0,0,17,102,12,0.89,9,2,0,4,0.818,14,3,3,11,0.824,6,0,0,0,1,28,1,11,14
7,0,0,0,0,1,1,100,1,0,0,35,106,104,339,0,2,12,11,75,77,0.974,0,0,0,15,115,13,0.9,4,0,2,9,1,11,3,3,14,0.786,14,1,0,0,0,3,0,4,6
8,2,2,2,100,4,4,100,1,1,0,25,95,98,252,1,7,5,11,74,78,0.949,0,0,0,12,104,8,0.93,7,1,2,5,0.875,15,2,3,9,0.882,8,0,0,0,1,29,1,8,11
2,0,0,0,0,2,2,100,1,0,0,29,114,93,233,0,1,8,8,72,77,0.935,0,0,0,10,103,5,0.95,5,2,1,7,0.714,9,3,2,15,0.75,11,0,0,0,0,6,0,7,8
11,3,2,2,100,3,3,100,1,0,0,29,99,99,401,0.75,7,20,5,63,63,1,0,0,0,17,79,4,0.95,8,0,1,7,1,14,2,3,12,0.875,9,0,0,0,1,28,1,8,14
10,1,1,1,100,2,2,100,1,0,0,32,71,86,279,0.25,0,3,3,62,63,0.984,0,0,0,8,101,21,0.83,7,1,0,8,0.875,12,3,2,14,0.8,14,1,0,0,0,13,0,8,9
1,2,1,1,100,5,5,100,1,1,0,23,111,84,324,0.33,4,11,9,62,67,0.925,0,0,0,9,182,8,0.96,8,2,0,4,0.8,10,1,3,11,0.909,6,0,0,0,1,30,1,10,11
4,4,2,2,100,0,0,0,1,0,0,20,232,168,551,0.67,5,8,8,13,1,0.971,0,0,0,20,95,11,0.9,4,0,2,8,1,11,3,1,10,0.786,11,2,0,0,0,24,0,4,6
8,3,3,3,100,1,1,100,1,0,0,42,120,113,555,1,7,8,4,73,80,0.912,0,0,0,15,111,25,0.82,10,1,1,4,0.909,15,2,2,14,0.882,6,0,0,0,1,24,1,11,8
11,0,0,0,0,2,2,100,1,0,0,40,177,132,488,0,4,26,8,87,93,0.935,0,0,0,14,86,8,0.91,4,1,1,10,0.8,14,2,2,15,0.875,8,0,0,0,0,6,0,5,6
2,5,2,2,100,2,2,100,1,0,0,21,87,85,527,0.71,12,24,10,52,55,0.945,0,0,0,8,117,11,0.91,5,3,2,3,0.625,13,1,5,7,0.929,10,1,0,0,1,35,1,8,16
6,2,2,2,100,1,1,100,1,0,0,14,151,128,542,0.29,4,11,14,92,10,0.92,0,0,0,11,71,24,0.75,3,2,3,5,0.6,7,5,1,13,0.583,16,1,0,0,0,17,0,5,10
10,3,2,2,100,1,1,100,1,0,0,7,98,83,426,0.38,9,23,11,52,56,0.929,0,0,0,15,152,29,0.84,7,3,1,6,0.7,10,0,0,11,1,12,1,0,0,1,22,0,10,7
3,5,5,5,100,2,2,100,1,0,0,9,208,157,674,0.62,22,29,12,10,1,0.954,0,0,0,19,86,23,0.79,6,1,3,7,0.857,11,0,0,10,1,7,0,0,0,0,41,1,7,12
7,3,3,3,100,3,3,100,1,0,0,15,121,92,421,0.75,8,12,19,56,58,0.966,0,0,0,13,78,13,0.86,9,1,3,6,0.9,13,0,5,13,1,15,2,0,0,1,30,1,10,17
5,1,1,1,100,1,1,100,1,0,0,16,108,83,311,0.25,7,13,9,60,61,0.984,0,0,0,6,77,12,0.87,6,3,1,9,0.667,13,5,0,13,0.722,17,1,0,0,0,10,0,9,15
0,2,1,1,100,2,2,100,1,0,0,25,99,84,261,0.29,2,18,4,70,71,0.986,0,0,0,4,78,25,0.76,11,0,0,8,1,9,2,2,6,0.818,9,0,0,0,1,18,0,11,10
9,5,3,3,100,1,1,100,1,0,0,16,114,87,515,0.71,13,25,7,56,60,0.933,0,0,0,9,89,18,0.83,8,0,0,11,1,6,2,2,9,0.75,10,0,0,0,0,34,1,8,9
8,1,0,0,0,4,4,100,1,0,0,14,117,113,419,0.2,6,19,16,83,85,0.976,0,0,0,13,127,15,0.89,11,0,1,5,1,7,1,0,6,0.875,13,0,0,0,1,17,0,11,13
7,4,3,3,100,5,5,100,1,0,0,18,124,124,543,0.8,7,15,16,85,85,1,0,0,0,15,109,19,0.85,5,1,0,11,0.833,6,0,1,7,1,13,2,0,0,0,41,1,6,13
5,3,2,2,100,4,4,100,1,0,0,40,124,107,414,0.5,7,17,10,75,78,0.962,0,0,0,16,91,9,0.91,4,0,2,6,1,16,1,1,15,0.941,8,1,0,0,1,31,1,4,11
1,3,3,3,100,1,1,100,1,0,0,38,82,92,403,0.5,4,9,9,60,69,0.87,0,0,0,16,98,17,0.85,6,2,0,4,0.75,15,1,1,16,0.938,11,2,0,0,0,24,0,8,8
10,2,0,0,0,5,5,100,1,0,0,19,108,94,229,0.4,3,13,7,70,74,0.946,0,0,0,12,62,7,0.9,4,0,1,9,1,12,2,0,12,0.857,10,0,0,0,1,25,0,4,12
4,3,3,3,100,2,2,100,1,0,0,20,112,63,301,0.6,5,7,1,50,52,0.962,0,0,0,8,98,13,0.88,9,1,0,4,0.9,12,0,2,12,1,12,0,0,0,0,27,1,10,10
9,4,4,4,100,3,3,100,1,0,0,30,139,110,440,0.8,6,16,7,81,84,0.964,0,0,0,16,25,1,0.96,12,0,0,7,1,10,1,3,9,0.909,6,0,0,0,1,37,1,12,10
11,1,1,1,100,1,1,100,1,1,0,25,30,36,124,0.2,2,1,3,17,21,0.81,0,0,0,9,102,16,0.86,7,0,0,12,1,9,3,1,10,0.75,10,1,0,0,0,13,0,7,6
0,0,0,0,0,1,1,100,1,0,0,21,115,114,210,0,3,12,7,10,1,0.962,0,0,0,13,103,27,0.79,9,2,0,10,0.818,13,3,2,9,0.812,11,0,0,0,1,3,0,11,9
2,2,2,2,100,1,1,100,1,1,0,19,136,107,397,1,10,27,14,71,75,0.947,0,0,0,18,132,12,0.92,10,0,2,9,1,9,2,3,13,0.818,9,1,0,0,0,20,1,10,11
3,4,4,4,100,3,3,100,1,0,0,24,124,82,447,0.57,7,8,2,55,60,0.917,0,0,0,12,143,16,0.9,9,2,1,6,0.818,8,2,1,7,0.8,6,0,0,0,1,37,1,11,8
6,3,2,2,100,0,0,0,1,0,0,19,187,152,551,0.43,3,16,18,10,1,0.945,0,0,0,22,71,8,0.9,6,1,2,9,0.857,7,1,2,8,0.875,8,0,0,0,0,19,0,7,6
3,1,0,1,0,4,6,66.66666667,0.57,0,0,15,97,83,319,0.33,4,11,7,64,66,0.97,0,0,0,15,149,25,0.86,9,2,1,11,0.818,6,2,1,6,0.75,7,0,0,0,1,17,1,11,14
2,2,1,2,50,1,1,100,0.67,0,0,10,167,146,614,0.67,9,25,27,98,10,0.951,0,0,0,18,92,11,0.89,11,1,2,9,0.917,6,1,2,6,0.857,14,1,0,0,0,15,0,12,7
9,3,2,3,66.66666667,3,4,75,0.71,0,0,36,111,79,289,0.6,3,6,6,52,55,0.945,0,0,0,11,102,13,0.89,8,0,1,6,1,13,0,2,14,1,9,1,0,0,1,28,1,8,11
8,2,2,2,100,1,2,50,0.75,0,0,27,122,107,295,0.4,2,13,5,87,10,0.87,0,0,0,16,60,6,0.91,6,1,0,8,0.857,14,2,0,13,0.875,11,1,0,0,0,17,0,7,9
9,0,0,0,0,6,6,100,1,0,0,17,80,63,194,0,3,16,5,41,44,0.932,0,0,0,6,143,13,0.92,9,0,0,3,1,6,1,1,16,0.857,13,1,0,0,1,18,0,9,12
3,2,1,1,100,4,4,100,1,0,0,14,116,117,296,1,2,13,3,95,99,0.96,0,0,0,12,61,16,0.79,3,0,0,9,1,16,1,1,6,0.941,12,1,0,0,0,24,1,3,13
7,0,0,0,0,3,3,100,1,0,0,19,55,48,220,0,3,3,4,36,40,0.9,0,0,0,9,107,11,0.907,7,1,1,8,0.875,14,4,0,13,0.778,13,0,0,0,1,9,0,8,14
0,1,0,0,0,2,2,100,1,0,0,26,87,101,320,1,7,11,11,68,74,0.919,0,0,0,11,47,3,0.94,8,1,1,7,0.889,13,0,4,14,1,14,0,0,0,0,11,1,9,13
5,0,0,0,0,5,5,100,1,0,0,14,131,89,311,0,3,9,4,75,77,0.974,0,0,0,16,98,11,0.899,6,0,1,9,1,10,1,0,9,0.909,9,0,0,0,1,15,0,6,15
11,4,3,3,100,4,4,100,1,0,0,14,196,112,479,1,7,11,8,89,94,0.947,0,0,0,12,78,9,0.897,9,1,0,6,0.9,9,0,1,10,1,15,1,0,0,0,38,1,10,9
4,2,2,2,100,2,2,100,1,0,0,22,114,91,433,1,7,9,12,65,70,0.929,0,0,0,15,73,4,0.948,5,1,1,10,0.833,10,0,2,12,1,16,3,0,0,1,20,1,6,11
1,0,0,0,0,4,4,100,1,0,0,16,119,82,276,0,0,4,8,59,68,0.868,0,0,0,15,74,9,0.892,10,1,1,5,0.909,12,2,0,10,0.857,11,1,0,0,0,12,0,11,16
6,3,3,3,100,1,1,100,1,1,0,29,125,96,347,1,3,14,10,68,72,0.944,0,0,0,15,168,15,0.918,8,3,0,8,0.727,8,2,2,19,0.8,12,1,0,0,1,27,1,11,9
3,0,0,0,0,1,1,100,1,0,0,20,182,162,447,0,0,15,4,12,1,0.919,0,0,0,26,96,14,0.873,8,0,3,8,1,19,2,2,8,0.905,9,0,0,0,0,3,0,8,12
8,2,2,2,100,6,6,100,1,0,0,23,89,88,317,1,5,20,5,61,63,0.968,0,0,0,18,45,7,0.865,9,1,3,10,0.9,8,4,4,7,0.667,8,0,0,0,1,32,1,10,12
12,0,0,0,0,3,5,60,0.6,0,1,21,49,53,178,0,5,7,3,31,33,0.939,0,0,0,17,93,20,0.823,10,3,1,9,0.769,7,4,4,8,0.636,12,1,0,0,0,9,0,13,8
9,3,2,2,100,3,3,100,1,0,0,28,152,119,473,0.75,7,9,15,89,92,0.967,0,0,0,16,77,9,0.895,6,1,1,7,0.857,7,2,6,10,0.778,6,0,0,0,1,28,1,7,11
2,1,0,0,0,3,3,100,1,0,0,25,94,80,234,0.25,1,10,2,64,66,0.97,0,0,0,13,94,11,0.895,7,1,1,6,0.875,10,6,2,7,0.625,11,0,0,0,0,14,0,8,6
1,2,2,2,100,3,3,100,1,0,0,34,167,128,513,0.67,5,10,8,87,91,0.956,0,0,0,17,54,8,0.871,5,0,1,7,1,16,0,3,13,1,12,0,0,0,1,23,1,5,13
12,1,0,0,0,3,3,100,1,0,0,35,87,75,368,0.33,4,8,9,48,51,0.941,0,0,0,14,108,10,0.915,7,1,0,5,0.875,13,3,0,16,0.812,13,1,0,0,0,14,0,8,12
12,3,2,2,100,1,1,100,1,1,0,21,97,93,475,0.6,10,11,9,59,63,0.937,0,0,0,12,83,11,0.883,9,1,2,5,0.9,15,1,4,10,0.938,7,0,0,0,1,25,1,10,13
5,2,0,0,0,3,3,100,1,0,0,20,141,94,560,0.4,10,12,12,61,64,0.953,0,0,0,11,84,11,0.884,5,2,1,9,0.714,10,4,1,15,0.714,13,0,0,0,0,19,0,7,7
11,1,1,1,100,2,2,100,1,0,0,15,172,124,388,1,2,15,14,89,93,0.957,0,0,0,13,86,10,0.896,5,1,0,8,0.833,8,4,4,6,0.667,8,0,0,0,1,13,0,6,11
4,0,0,0,0,6,6,100,1,0,0,25,114,99,307,0,0,10,6,79,85,0.929,0,0,0,9,97,15,0.866,8,0,1,5,1,6,4,4,8,0.6,11,1,0,0,0,18,1,8,8
2,1,1,1,100,2,2,100,1,0,0,24,133,86,347,1,3,10,10,68,71,0.958,0,0,0,9,87,7,0.925,5,2,2,10,0.714,12,3,1,12,0.8,13,1,0,0,1,13,0,7,11
7,0,0,0,0,4,4,100,1,1,0,25,92,88,288,0,1,7,7,75,79,0.949,0,0,0,13,79,10,0.888,10,2,2,5,0.833,12,1,3,12,0.923,11,1,0,0,0,15,1,12,13
6,2,2,2,100,6,6,100,1,0,0,24,132,121,353,0.5,1,16,18,76,79,0.962,0,0,0,15,109,10,0.916,8,4,2,7,0.667,9,1,1,7,0.9,10,1,0,0,1,32,1,12,22
9,2,2,2,100,0,0,0,1,0,0,17,132,106,404,0.5,4,10,7,65,68,0.956,0,0,0,17,93,16,0.853,7,2,4,8,0.778,7,1,1,9,0.875,22,1,0,0,0,14,0,9,10
8,1,1,1,100,1,1,100,1,0,0,19,119,105,331,1,4,10,6,83,93,0.892,0,0,0,15,115,11,0.913,9,0,0,11,1,4,2,2,12,0.667,15,1,0,0,1,10,0,9,8
3,0,0,0,0,5,5,100,1,0,0,25,124,96,222,0,3,11,4,89,91,0.978,0,0,0,17,121,10,0.924,11,0,0,9,1,12,2,2,4,0.857,8,0,0,0,0,15,1,11,15
11,2,0,0,0,1,1,100,1,0,0,22,183,134,477,0.33,4,12,14,96,97,0.99,0,0,0,13,42,6,0.875,11,2,1,9,0.846,12,3,1,7,0.8,8,1,0,0,1,13,0,13,6
2,4,4,4,100,2,2,100,1,0,0,30,79,56,269,0.67,5,6,6,40,41,0.976,0,0,0,9,125,12,0.912,9,1,2,11,0.9,7,1,3,12,0.875,6,0,0,0,0,34,1,10,8
3,4,3,3,100,0,0,0,1,0,0,14,119,109,493,0.8,8,14,3,83,89,0.933,0,0,0,12,67,2,0.971,10,1,4,5,0.909,10,1,3,10,0.909,10,0,0,0,1,26,1,11,13
12,1,1,1,100,0,0,0,1,0,0,16,81,63,105,0.2,0,2,3,55,57,0.965,0,0,0,11,110,14,0.887,5,4,1,10,0.556,10,3,1,10,0.769,13,1,0,0,0,7,0,9,10
1,1,1,1,100,5,5,100,1,0,0,27,104,95,292,1,1,9,7,72,77,0.935,0,0,0,11,69,11,0.862,10,0,0,6,1,11,2,4,9,0.846,10,0,0,0,1,22,1,10,13
9,0,0,0,0,3,3,100,1,0,0,24,118,87,323,0,2,11,8,64,68,0.941,0,0,0,10,74,9,0.892,6,0,0,10,1,9,4,2,11,0.692,13,1,0,0,0,9,0,6,10
6,2,2,2,100,4,4,100,1,0,0,29,92,73,312,0.5,3,10,4,53,59,0.898,0,0,0,12,115,13,0.898,2,2,1,6,0.5,12,1,1,13,0.923,10,1,0,0,1,26,1,4,10
0,2,1,1,100,2,2,100,1,1,0,33,157,123,335,0.5,4,13,11,87,92,0.946,0,0,0,10,83,10,0.892,6,1,2,2,0.857,13,1,1,12,0.929,10,0,0,0,0,21,0,7,10
12,4,0,0,0,2,2,100,1,0,0,11,114,81,344,0.5,9,18,7,50,55,0.909,0,0,0,12,65,13,0.833,9,2,2,8,0.818,11,4,4,5,0.733,12,0,0,0,1,26,0,11,17
11,4,4,4,100,3,3,100,1,0,0,19,100,71,352,0.5,8,13,12,45,46,0.978,0,0,0,8,80,18,0.816,8,2,2,9,0.8,5,4,4,11,0.556,17,0,0,0,0,37,1,10,12
3,2,2,2,100,5,5,100,1,1,0,17,144,123,546,0.5,6,24,6,86,89,0.966,0,0,0,13,61,8,0.884,10,0,3,6,1,8,1,1,9,0.889,9,0,0,0,1,30,1,10,12
0,2,2,2,100,2,2,100,1,0,0,21,93,74,321,0.5,3,8,2,52,55,0.945,0,0,0,7,107,24,0.817,6,3,0,10,0.667,9,1,1,8,0.9,12,1,0,0,0,20,0,9,9
4,1,1,1,100,2,2,100,1,0,0,18,90,99,355,0.5,5,12,8,70,74,0.946,0,0,0,14,80,11,0.879,5,6,2,8,0.455,9,3,1,7,0.75,14,1,0,0,1,13,0,11,10
6,1,0,0,0,4,4,100,1,0,0,25,95,88,359,0.5,6,11,6,60,66,0.909,0,0,0,17,90,12,0.882,8,2,6,5,0.8,7,1,3,9,0.875,10,1,0,0,0,17,1,10,14
8,4,2,2,100,3,3,100,1,0,0,28,118,124,506,0.67,6,8,8,81,84,0.964,0,0,0,21,82,7,0.921,9,1,4,4,0.9,8,2,0,12,0.8,11,0,0,0,1,33,1,10,15
5,2,2,2,100,1,1,100,1,0,0,41,101,88,337,0.33,1,7,8,60,63,0.952,0,0,0,13,126,8,0.94,4,4,1,9,0.5,12,0,2,8,1,15,1,0,0,0,17,0,8,11
9,2,1,1,100,0,0,0,1,0,0,31,84,65,208,0.5,0,8,4,47,49,0.959,0,0,0,9,78,10,0.886,5,1,1,12,0.833,13,1,2,14,0.929,14,1,0,0,1,12,0,6,9
7,2,2,2,100,3,3,100,1,0,0,23,49,77,294,0.5,5,10,5,65,71,0.915,0,0,0,14,65,8,0.89,12,1,1,5,0.923,14,2,1,13,0.875,9,0,0,0,0,23,1,13,14
0,2,2,2,100,2,2,100,1,0,0,18,103,81,220,0.5,1,4,6,69,72,0.958,0,0,0,15,82,9,0.901,1,0,0,8,1,14,1,0,13,0.933,11,0,0,0,1,20,0,1,10
11,2,2,2,100,3,3,100,1,1,0,23,91,79,301,0.5,7,9,2,65,65,1,0,0,0,10,83,4,0.954,8,0,0,1,1,13,0,1,14,1,10,1,0,0,0,26,1,8,11
4,0,0,0,0,6,6,100,1,0,0,11,141,125,353,0,1,1,8,10,1,0.964,0,0,0,18,42,2,0.955,8,1,3,5,0.889,9,2,3,6,0.818,11,0,0,0,1,18,1,9,18
12,0,0,0,0,2,2,100,1,0,0,8,44,35,115,0,3,2,1,27,33,0.818,0,0,0,9,149,1,0.993,5,3,1,8,0.625,6,3,2,9,0.667,18,1,0,0,0,6,0,8,11
8,2,1,1,100,4,4,100,1,0,0,32,113,95,340,0.67,8,13,5,74,77,0.961,0,0,0,12,42,4,0.913,7,0,0,5,1,15,3,2,12,0.833,11,0,0,0,1,24,1,7,10
9,1,0,0,0,4,4,100,1,0,0,41,56,49,229,0.33,2,4,1,36,38,0.947,0,0,0,10,115,13,0.898,5,0,0,7,1,12,2,3,15,0.857,10,0,0,0,0,17,0,5,11
3,0,0,0,0,7,7,100,1,1,0,18,125,89,173,0,3,7,3,77,80,0.962,0,0,0,8,65,9,0.878,2,0,1,6,1,10,2,1,13,0.833,17,1,0,0,1,24,1,2,13
4,1,1,1,100,4,4,100,1,0,0,11,73,69,288,1,5,9,8,45,49,0.918,0,0,0,5,117,8,0.936,6,1,0,2,0.857,13,1,2,10,0.929,13,1,0,0,0,19,0,7,17
1,2,1,1,100,2,2,100,1,0,0,22,78,80,209,0.67,3,7,3,64,71,0.901,0,0,0,13,75,16,0.824,6,3,2,5,0.667,6,1,2,17,0.857,17,0,0,0,1,18,1,9,10
11,1,0,0,0,3,3,100,1,0,0,23,112,82,328,0.33,5,16,6,60,67,0.896,0,0,0,20,87,7,0.925,5,2,3,6,0.714,17,2,1,6,0.895,10,0,0,0,0,14,0,7,17
6,0,0,0,0,3,3,100,1,0,0,22,82,85,249,0,0,7,12,56,59,0.949,0,0,0,15,110,10,0.917,7,3,0,11,0.7,9,0,4,7,1,16,1,0,0,1,9,3,10,13
8,0,0,0,0,3,3,100,1,0,0,20,111,100,237,0,0,10,13,76,81,0.938,0,0,0,14,89,7,0.927,11,0,3,7,1,7,4,0,9,0.636,13,1,0,0,0,9,3,11,16
9,3,2,2,100,1,1,100,1,0,0,21,175,136,573,1,12,18,9,10,1,0.953,0,0,0,18,117,8,0.936,7,0,0,10,1,11,2,2,12,0.846,10,0,0,0,1,22,1,7,7
0,0,0,0,0,1,1,100,1,0,0,24,128,86,252,0,4,8,1,76,79,0.962,0,0,0,9,150,18,0.893,10,0,0,7,1,12,2,2,11,0.857,7,0,0,0,0,3,0,10,10
7,1,0,0,0,5,5,100,1,0,0,16,148,114,430,0.25,2,4,12,74,76,0.974,0,0,0,13,83,10,0.892,8,2,1,4,0.8,7,2,1,7,0.778,10,0,0,0,1,20,0,10,14
3,3,3,3,100,3,3,100,1,0,0,18,120,83,304,0.75,8,10,3,63,66,0.955,0,0,0,15,99,5,0.952,4,1,2,8,0.8,7,1,2,7,0.875,14,1,0,0,0,30,1,5,10
11,4,3,3,100,4,4,100,1,0,0,27,155,110,469,1,5,17,11,77,81,0.951,0,0,0,19,107,8,0.93,6,0,2,11,1,8,5,0,10,0.615,9,0,0,0,1,38,1,6,12
12,0,0,0,0,0,0,0,0,0,0,22,115,100,282,0,4,8,8,76,81,0.938,0,0,0,20,99,17,0.853,11,2,0,6,0.846,10,0,5,8,1,12,1,0,0,0,0,0,13,9
0,0,0,0,0,2,2,100,1,0,0,19,148,135,270,0,2,10,6,11,1,0.967,0,0,0,13,74,14,0.841,9,0,1,6,1,16,0,2,14,1,14,0,0,0,1,6,0,9,16
6,2,2,2,100,1,1,100,1,0,0,23,89,86,346,1,7,14,7,65,67,0.97,0,0,0,16,138,10,0.932,6,1,0,9,0.857,14,2,0,16,0.875,16,1,0,0,0,17,1,7,14
2,1,0,0,0,3,3,100,1,1,0,35,66,68,161,1,2,8,5,49,50,0.98,0,0,0,12,62,6,0.912,9,0,0,6,1,8,2,5,13,0.8,12,0,0,0,1,17,1,9,9
9,0,0,0,0,3,3,100,1,0,0,28,82,64,265,0,2,6,0,53,57,0.93,0,0,0,15,62,8,0.886,6,0,0,9,1,13,5,2,8,0.722,9,0,0,0,0,9,0,6,12
4,4,4,4,100,2,2,100,1,0,0,19,134,128,543,0.57,8,18,11,91,93,0.978,0,0,0,12,84,13,0.866,8,0,1,7,1,6,4,0,8,0.6,12,0,0,0,1,34,1,8,14
5,3,1,1,100,0,0,0,1,0,0,13,119,111,471,0.43,10,13,11,68,73,0.932,0,0,0,15,117,18,0.867,7,1,0,8,0.875,8,0,4,6,1,14,2,0,0,0,17,0,8,12
8,1,1,1,100,5,5,100,1,0,0,33,114,103,375,1,3,14,9,77,78,0.987,0,0,0,6,119,10,0.922,6,5,1,5,0.545,6,2,0,17,0.75,15,0,0,0,1,22,1,11,10
1,0,0,0,0,4,4,100,1,0,0,30,155,148,452,0,0,10,15,10,1,1,0,0,0,9,93,13,0.877,5,1,5,6,0.833,17,0,2,6,1,10,1,0,0,0,12,0,6,15
3,6,5,5,100,3,3,100,1,1,0,19,156,144,574,1,11,15,7,10,1,0.962,0,0,0,10,96,11,0.897,5,0,0,6,1,8,0,1,10,1,12,1,0,0,1,52,1,5,13
