Unnamed:_0,Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
20,5,2,2,2,100,2,3,66.66666667,0.8,0,1,25,98,76,228,0.43,3,11,5,57,61,0.934,4,5,0,11,111,14,0.89,5,1,1,5,0,12,3,1,17,0.8,17,1,0,3,1,20,1,6,10
21,0,1,1,1,100,3,4,75,0.8,0,0,27,131,110,338,0.57,3,14,10,78,82,0.951,12,1,0,11,71,11,0.87,5,1,1,5,0,17,1,3,12,0.944,10,1,0,3,0,16,0,6,17
22,7,3,0,3,0,1,4,25,0.14,0,0,21,205,132,447,0.6,8,16,13,96,10,0.941,0,0,0,10,103,15,0.87,5,2,2,3,0,13,1,0,12,0.929,12,0,0,2,1,18,0,7,14
23,8,2,2,2,100,2,3,66.66666667,0.8,0,0,18,130,105,348,0.4,9,15,15,65,71,0.915,0,0,0,12,133,16,0.89,3,2,2,5,0,12,0,1,13,1,14,1,0,2,0,20,1,5,12
24,1,3,2,3,66.66666667,1,2,50,0.6,0,0,31,137,138,385,0.59,6,27,12,97,97,1,7,7,1,18,97,18,0.84,7,1,0,7,1,15,1,0,7,0.938,9,1,0,6,1,22,0,8,7
25,11,1,1,1,100,6,8,75,0.78,0,0,35,119,119,468,0.41,7,18,9,72,73,0.986,2,2,1,18,140,27,0.84,7,0,1,7,1,7,0,1,15,1,7,1,0,6,0,25,1,7,9
26,2,6,5,6,83.33333333,2,2,100,0.88,0,0,21,170,124,583,0.86,16,27,10,83,86,0.965,0,0,0,15,62,9,0.87,7,0,0,9,0,13,5,3,10,0.722,11,0,0,2,1,46,1,7,11
27,10,1,0,1,0,1,2,50,0.33,0,0,22,110,66,199,0.14,2,9,5,43,48,0.896,0,0,0,15,109,27,0.8,9,0,0,7,0,10,3,5,13,0.769,11,1,0,2,0,8,0,9,11
28,9,2,2,2,100,3,4,75,0.83,1,0,28,132,110,414,0.4,3,12,8,76,80,0.95,0,0,0,15,96,25,0.79,10,0,0,4,0,12,1,3,13,0.923,10,1,0,1,1,26,1,10,10
29,5,3,1,3,33.33333333,2,3,66.66666667,0.5,0,0,24,122,89,353,0.6,10,25,6,65,67,0.97,0,0,0,15,111,12,0.9,4,0,0,10,0,13,3,1,12,0.812,10,1,0,1,0,23,0,4,10
30,8,4,3,4,75,2,5,40,0.56,0,0,27,70,74,237,0.57,7,16,6,41,42,0.976,0,0,0,8,56,9,0.86,2,4,2,4,0,10,1,0,9,0.909,12,0,0,3,1,32,0,6,8
31,4,3,3,3,100,5,8,62.5,0.73,0,0,21,60,77,376,0.43,4,9,4,35,40,0.875,0,0,0,7,56,16,0.78,4,2,4,2,0,9,0,1,10,1,8,0,0,3,0,36,1,6,12
32,3,5,4,5,80,3,3,100,0.88,1,0,22,134,100,677,0.42,19,23,14,58,61,0.951,4,4,1,16,132,11,0.92,2,0,3,5,1,12,2,0,16,0.857,7,1,0,33,1,45,1,2,12
33,6,0,0,0,0,0,0,0,0,0,0,24,165,107,316,0.58,2,11,10,79,84,0.94,5,8,0,9,98,23,0.81,5,3,0,2,0,16,0,2,12,1,12,0,1,33,0,0,0,8,7
34,7,1,1,1,100,1,1,100,1,0,0,21,205,148,421,0.61,4,22,15,11,1,0.974,5,5,1,17,86,20,0.81,9,0,1,9,1,12,3,0,7,0.8,9,1,0,4,1,10,0,9,12
35,0,4,3,4,75,3,3,100,0.86,0,0,26,143,112,613,0.39,15,20,16,65,66,0.985,3,3,1,12,134,22,0.86,9,1,0,9,1,7,0,3,12,1,12,0,0,4,0,35,1,10,9
36,10,1,1,1,100,1,2,50,0.67,0,0,19,112,84,281,0.48,4,15,7,66,70,0.943,7,7,1,12,106,33,0.76,5,2,1,6,1,10,0,2,12,1,19,2,0,3,1,10,0,7,6
37,1,6,5,6,83.33333333,2,5,40,0.64,0,0,24,113,108,589,0.52,14,33,9,77,78,0.987,7,7,1,9,90,15,0.86,6,1,2,5,1,12,2,0,10,0.857,6,0,0,3,0,46,1,7,19
38,6,1,1,1,100,4,7,57.14285714,0.62,0,0,21,123,90,334,0.5,5,14,4,61,68,0.897,0,0,0,24,100,11,0.9,3,1,2,8,0,14,0,1,15,1,9,1,0,4,1,19,0,4,11
39,8,1,1,1,100,5,7,71.42857143,0.75,0,0,24,107,83,351,0.5,4,11,4,53,58,0.914,0,0,0,14,105,14,0.88,8,2,1,3,0,15,1,0,14,0.938,11,1,0,4,0,22,1,10,9
40,4,4,4,4,100,4,4,100,1,0,0,30,103,80,449,0.57,7,17,5,54,56,0.964,0,0,0,18,148,28,0.84,9,0,3,7,0,11,1,3,5,0.917,6,2,0,1,1,40,1,9,12
41,2,3,2,3,66.66666667,0,0,0,0.67,0,1,28,198,137,388,0.43,9,28,12,10,1,0.981,0,0,0,14,74,17,0.81,7,3,0,9,0,5,3,1,11,0.625,12,1,0,1,0,19,0,10,6
42,0,4,4,4,100,1,2,50,0.83,0,0,23,97,84,420,0.45,9,21,8,52,53,0.981,7,7,1,10,100,24,0.81,5,1,1,5,1,12,1,3,14,0.923,11,0,0,7,1,31,1,6,9
43,3,3,3,3,100,1,1,100,1,0,0,19,131,100,357,0.55,13,24,4,78,80,0.975,7,8,0,10,70,21,0.77,5,1,1,5,0,14,3,1,12,0.824,9,1,0,7,0,24,0,6,11
44,11,3,3,3,100,5,6,83.33333333,0.89,0,0,22,81,61,345,0.46,11,13,8,38,42,0.905,1,3,0,11,92,16,0.85,11,2,0,6,0,8,2,3,11,0.8,13,1,0,2,1,36,1,13,10
45,9,1,1,1,100,2,3,66.66666667,0.75,0,0,14,112,93,324,0.54,8,16,17,64,69,0.928,3,5,0,19,66,13,0.84,6,0,2,11,0,11,3,2,8,0.786,10,0,0,2,0,13,0,6,13
46,5,4,3,4,75,3,3,100,0.86,0,0,24,117,103,481,0.67,5,13,9,73,77,0.948,0,0,0,13,98,16,0.86,9,1,0,7,0,14,2,1,14,0.875,13,1,0,5,1,35,1,10,11
47,7,2,1,2,50,2,3,66.66666667,0.6,0,0,21,134,95,343,0.33,3,16,8,67,72,0.931,0,0,0,19,115,13,0.9,7,0,1,9,0,14,1,2,14,0.933,11,0,0,5,0,18,0,7,13
48,3,2,1,2,50,3,7,42.85714286,0.44,0,0,29,103,86,420,0.41,8,33,7,57,62,0.919,6,7,0,14,151,18,0.89,4,1,1,5,0,10,2,1,4,0.833,7,0,0,4,1,21,1,5,11
49,4,1,0,1,0,2,4,50,0.4,0,0,29,150,125,465,0.59,2,18,6,10,1,0.971,2,3,0,15,91,33,0.73,5,1,1,4,0,4,1,2,10,0.8,11,1,0,4,0,11,0,6,7
50,9,7,7,7,100,1,1,100,1,0,0,18,121,96,497,1,16,28,12,60,63,0.952,0,0,0,14,76,2,0.97,15,1,1,5,0,5,2,6,14,0.714,13,1,0,5,1,52,1,16,10
51,10,0,0,0,0,0,0,0,0,0,0,15,69,65,146,0,1,2,4,47,50,0.94,0,0,0,16,98,28,0.78,5,1,1,15,0,14,6,2,5,0.7,10,2,0,5,0,0,0,6,13
52,8,0,0,0,0,4,6,66.66666667,0.67,0,1,27,101,73,126,0,1,10,5,63,66,0.955,0,0,0,11,95,16,0.86,7,1,2,6,0,10,0,0,11,1,11,0,0,6,1,12,0,8,8
53,0,1,1,1,100,4,6,66.66666667,0.71,0,0,26,93,74,240,1,3,16,3,59,61,0.967,0,0,0,12,88,10,0.9,6,2,1,7,0,11,0,0,10,1,8,0,0,6,0,19,1,8,11
54,1,3,3,3,100,4,5,80,0.88,0,0,24,127,102,466,0.54,8,19,12,73,78,0.936,3,6,0,14,84,17,0.83,8,1,1,5,0,16,3,1,12,0.842,9,0,0,2,1,33,1,9,13
55,6,1,1,1,100,3,3,100,1,0,0,27,134,91,345,0.46,4,17,15,60,62,0.968,2,3,0,16,111,19,0.85,5,1,1,8,0,12,1,3,16,0.923,13,1,0,2,0,16,0,6,9
56,2,3,2,3,66.66666667,1,4,25,0.43,1,0,25,101,90,330,0.38,5,27,6,60,62,0.968,2,2,1,13,163,26,0.86,5,2,2,4,1,12,2,0,13,0.857,9,1,0,3,1,25,1,7,12
57,5,2,2,2,100,0,0,0,1,0,0,17,190,161,653,0.62,8,26,15,10,1,0.93,7,10,0,19,83,27,0.75,4,2,2,5,0,13,0,2,12,1,12,1,0,3,0,14,0,6,9
58,7,3,1,3,33.33333333,4,4,100,0.71,0,0,27,112,79,366,0.5,13,27,6,53,56,0.946,0,0,0,9,170,28,0.86,9,2,0,3,0,13,1,3,7,0.929,12,0,0,7,1,29,1,11,8
59,11,3,0,3,0,3,3,100,0.5,0,0,19,199,144,603,0.5,4,28,10,97,10,0.97,0,0,0,16,72,27,0.73,3,0,2,9,0,7,3,1,13,0.7,8,0,0,7,0,24,0,3,12
60,6,1,1,1,100,5,9,55.55555556,0.6,0,2,33,76,80,310,0.45,5,10,5,62,64,0.969,1,1,1,6,110,9,0.92,5,1,2,4,1,5,1,4,14,0.833,9,0,0,7,1,22,1,6,11
61,9,1,1,1,100,3,4,75,0.8,0,0,29,98,86,207,0.55,1,9,2,72,74,0.973,5,6,0,12,85,10,0.89,4,2,1,5,0,14,4,1,5,0.778,11,0,0,7,0,16,0,6,9
62,10,0,0,0,0,1,1,100,1,0,0,21,219,156,372,0,5,26,13,12,1,0.969,0,0,0,19,107,22,0.83,8,2,1,7,0,14,2,3,8,0.875,7,0,0,33,1,3,0,10,11
63,7,3,1,3,33.33333333,2,3,66.66666667,0.5,0,0,25,142,95,390,1,7,22,10,65,68,0.956,0,0,0,12,213,26,0.89,7,1,2,8,0,8,3,2,14,0.727,11,1,0,33,0,23,1,8,7
64,11,5,5,5,100,3,3,100,1,0,0,23,130,92,298,0.62,5,15,8,64,67,0.955,0,0,0,12,137,28,0.83,1,2,2,2,0,18,2,2,10,0.9,9,0,0,8,1,44,1,3,13
65,8,3,3,3,100,1,1,100,1,0,0,19,173,143,646,0.38,14,28,25,89,92,0.967,0,0,0,15,98,15,0.87,2,2,2,1,0,10,2,2,18,0.833,13,1,0,8,0,24,0,4,9
66,4,3,2,3,66.66666667,3,3,100,0.83,0,0,22,159,127,492,0.6,8,20,15,90,93,0.968,0,0,0,15,95,15,0.86,6,1,0,3,0,14,2,3,14,0.875,12,0,0,5,1,28,1,7,19
67,1,2,1,2,50,3,5,60,0.57,0,0,23,113,87,289,0.4,4,15,11,64,68,0.941,0,0,0,14,131,20,0.87,3,0,1,6,0,14,3,2,14,0.824,19,1,0,5,0,21,0,3,12
68,0,6,5,6,83.33333333,1,1,100,0.86,0,0,17,127,105,444,0.51,6,10,8,71,77,0.922,5,9,0,15,87,8,0.92,5,0,1,7,0,14,0,4,17,1,14,0,0,2,1,43,1,5,13
69,2,1,1,1,100,1,1,100,1,0,0,16,109,87,168,0.49,5,8,7,69,71,0.972,10,1,1,7,106,10,0.91,7,1,0,5,1,17,4,0,14,0.81,13,0,0,2,0,10,0,8,14
70,5,2,2,2,100,5,5,100,1,0,0,26,103,95,350,0.51,5,18,13,64,66,0.97,3,3,1,9,109,22,0.83,9,3,1,5,1,8,1,3,13,0.889,11,0,0,1,1,29,1,12,16
71,3,3,2,3,66.66666667,1,1,100,0.75,0,0,18,139,105,487,0.49,7,22,9,67,72,0.931,3,4,0,12,109,18,0.86,5,1,3,9,0,13,3,1,8,0.812,16,3,0,1,0,22,0,6,11
72,2,5,4,5,80,1,3,33.33333333,0.62,0,0,24,83,82,276,0.83,9,10,9,45,48,0.938,0,0,0,10,69,16,0.81,11,2,1,6,0,12,2,1,12,0.857,11,0,0,6,1,36,1,13,13
73,8,1,0,1,0,1,2,50,0.33,0,0,13,108,88,399,0.17,7,16,5,50,55,0.909,0,0,0,20,64,10,0.86,6,1,2,11,0,12,1,2,12,0.923,13,2,0,6,0,8,0,7,11
74,3,2,2,2,100,2,3,66.66666667,0.8,1,0,27,115,104,337,0.5,3,13,10,77,80,0.962,0,0,0,6,92,12,0.88,4,1,0,4,0,13,1,1,15,0.929,11,0,0,8,1,23,1,5,14
75,7,2,2,2,100,0,3,0,0.4,0,0,23,78,77,231,0.5,0,12,2,60,63,0.952,0,0,0,9,118,13,0.9,4,0,1,4,0,15,1,1,13,0.938,14,1,0,8,0,14,0,4,11
76,1,0,0,0,0,5,9,55.55555556,0.56,0,0,25,94,89,311,0.51,4,16,4,72,79,0.911,2,4,0,11,75,12,0.86,6,0,1,7,0,10,1,2,8,0.909,7,0,0,2,1,15,0,6,11
77,9,3,2,3,66.66666667,1,2,50,0.6,0,0,25,110,86,234,0.49,4,12,8,68,69,0.986,6,6,1,9,101,16,0.86,7,1,0,6,1,8,2,1,10,0.8,11,0,0,2,0,22,1,8,7
78,6,0,0,0,0,7,9,77.77777778,0.78,0,1,32,96,77,130,0.57,1,7,3,61,63,0.968,5,5,1,10,59,2,0.97,5,0,2,7,1,13,1,2,9,0.929,11,0,0,7,1,21,3,5,14
79,4,0,0,0,0,7,8,87.5,0.88,0,0,32,68,54,200,0.43,1,2,2,40,41,0.976,3,3,1,12,92,7,0.93,7,2,0,5,1,9,2,1,13,0.818,14,1,0,7,0,21,3,9,11
80,0,2,1,2,50,2,2,100,0.75,0,0,44,160,177,637,0.4,9,30,20,10,1,0.964,0,0,0,18,55,19,0.74,4,0,1,6,0,11,2,4,17,0.846,10,0,0,5,1,18,0,4,10
81,11,3,3,3,100,1,1,100,1,0,1,46,94,82,457,0.6,8,19,10,35,39,0.897,0,0,0,15,152,30,0.84,6,1,0,4,0,17,4,2,11,0.81,10,0,0,5,0,24,1,7,10
82,5,11,8,11,72.72727273,0,0,0,0.73,0,0,26,173,142,810,0.67,24,36,19,90,93,0.968,4,4,1,9,74,16,0.82,7,0,1,2,1,15,1,1,14,0.938,10,0,0,9,1,71,1,7,9
83,10,1,1,1,100,0,1,0,0.5,0,0,20,119,86,355,0.33,3,16,10,41,45,0.911,4,7,0,15,124,36,0.78,2,1,0,7,0,14,1,1,15,0.933,9,0,0,9,0,7,0,3,10
84,7,1,0,1,0,5,6,83.33333333,0.71,0,0,21,115,100,182,0.5,3,12,3,91,94,0.968,0,0,0,7,190,26,0.88,6,0,1,3,0,11,2,1,6,0.846,11,1,0,7,1,20,1,6,16
85,1,1,1,1,100,1,3,33.33333333,0.5,0,0,14,153,129,275,0.5,2,26,5,11,1,0.957,0,0,0,12,151,12,0.93,3,1,0,6,0,6,1,2,11,0.857,16,1,0,7,0,10,0,4,11
86,11,3,2,3,66.66666667,4,4,100,0.86,0,0,23,105,78,297,0.6,5,15,4,59,62,0.952,0,0,0,8,100,17,0.85,3,1,3,11,0,14,3,0,9,0.824,10,1,0,8,1,31,1,4,9
87,5,2,1,2,50,1,1,100,0.67,0,0,19,123,88,447,0.4,11,17,10,60,60,1,0,0,0,13,97,15,0.87,11,3,1,3,0,9,0,3,14,1,9,1,0,8,0,15,0,14,10
88,9,0,0,0,0,4,4,100,1,0,1,18,157,124,239,0.58,2,8,14,91,94,0.968,5,7,0,13,110,17,0.87,9,2,0,3,0,9,1,8,9,0.9,10,0,0,9,1,12,0,11,7
89,2,1,1,1,100,3,5,60,0.67,0,0,21,106,89,278,0.42,6,17,3,72,73,0.986,3,3,1,13,143,8,0.95,3,0,2,9,1,9,8,1,9,0.529,7,0,0,9,0,16,1,3,10
90,8,2,2,2,100,3,5,60,0.71,0,0,25,117,90,392,0.4,4,13,9,61,62,0.984,0,0,0,10,42,9,0.82,3,1,2,7,0,11,2,2,9,0.846,14,1,0,2,1,23,0,4,12
91,3,3,3,3,100,4,5,80,0.88,0,0,29,56,50,254,0.6,4,9,4,30,34,0.882,0,0,0,7,94,13,0.88,7,2,1,3,0,9,2,2,11,0.818,12,1,0,2,0,33,1,9,14
92,4,3,0,3,0,3,3,100,0.5,0,0,27,63,75,260,0.5,7,16,5,51,53,0.962,7,8,0,9,94,6,0.94,4,2,0,6,0,17,2,0,14,0.895,13,0,0,6,1,24,0,6,13
93,0,3,2,3,66.66666667,4,5,80,0.75,0,0,29,56,78,214,0.5,2,6,2,59,65,0.908,6,10,0,15,77,16,0.83,6,0,2,4,0,14,0,2,17,1,13,1,0,6,0,31,1,6,13
94,10,1,0,1,0,0,0,0,0,0,1,33,123,75,256,0.41,1,9,7,48,49,0.98,5,6,0,17,104,25,0.81,10,2,1,6,0,12,3,3,16,0.8,12,0,0,5,1,5,0,12,9
95,6,4,3,4,75,0,2,0,0.5,0,0,24,126,101,411,0.59,7,25,6,73,76,0.961,8,9,0,14,78,9,0.9,6,1,2,10,0,16,3,3,12,0.842,9,0,0,5,0,26,1,7,12
96,3,4,1,4,25,1,2,50,0.33,0,0,18,98,76,210,0.57,5,13,4,55,61,0.902,12,1,0,15,76,10,0.88,11,0,4,4,0,22,3,1,7,0.88,4,0,0,33,1,25,1,11,22
97,9,0,0,0,0,2,2,100,1,0,0,19,90,64,160,0.43,2,10,5,53,57,0.93,2,4,0,10,91,13,0.88,4,4,0,11,0,7,1,3,22,0.875,22,3,0,33,0,6,0,8,4
98,11,0,0,0,0,9,9,100,1,0,1,41,69,108,405,0,5,17,6,61,64,0.953,0,0,0,16,54,14,0.79,11,0,1,6,0,8,3,1,3,0.727,7,0,0,4,1,27,1,11,12
99,4,1,1,1,100,4,5,80,0.83,0,0,41,58,75,216,1,3,14,3,40,43,0.93,0,0,0,18,96,17,0.85,6,1,0,11,0,3,1,3,8,0.75,12,1,0,4,0,19,0,7,7
100,6,0,0,0,0,6,6,100,1,0,1,21,86,74,236,0,0,8,0,64,65,0.985,0,0,0,14,91,10,0.9,10,1,0,6,0,12,0,1,11,1,8,0,0,3,1,18,1,11,14
101,5,1,1,1,100,3,4,75,0.8,0,0,20,100,68,223,1,4,10,1,53,54,0.981,0,0,0,15,106,8,0.93,6,0,1,10,0,11,1,0,12,0.917,14,0,0,3,0,16,0,6,8
102,8,0,0,0,0,3,4,75,0.75,0,0,17,96,86,211,0.45,4,13,13,58,62,0.935,5,7,0,16,127,22,0.85,5,0,2,7,0,16,5,1,7,0.762,8,0,0,6,1,9,0,5,15
103,1,2,1,2,50,3,4,75,0.67,0,0,25,105,98,345,0.55,7,22,8,69,76,0.908,8,10,0,12,88,13,0.87,7,2,0,5,0,7,1,5,16,0.875,15,1,0,6,0,21,1,9,8
104,10,2,2,2,100,0,0,0,1,0,0,17,224,131,491,0.22,13,29,15,90,94,0.957,0,0,0,22,75,16,0.82,7,0,2,7,0,11,2,0,14,0.846,11,1,0,7,1,14,0,7,7
105,0,7,4,7,57.14285714,0,1,0,0.5,0,0,24,98,72,344,0.78,14,16,6,45,48,0.938,0,0,0,17,136,29,0.82,7,2,0,7,0,14,0,2,11,1,7,1,0,7,0,43,1,9,11
106,7,1,1,1,100,2,2,100,1,0,0,33,170,116,475,0.41,5,18,7,83,88,0.943,4,5,0,14,164,14,0.92,3,2,1,5,0,11,3,1,11,0.786,11,0,0,5,1,13,0,5,10
107,2,2,1,2,50,2,3,66.66666667,0.6,0,0,37,212,143,534,0.59,8,14,5,11,1,0.958,5,6,0,12,126,18,0.88,5,1,2,3,0,11,1,3,11,0.917,10,0,0,5,0,18,1,6,11
108,2,2,1,2,50,2,3,66.66666667,0.6,0,1,29,132,116,335,0.6,5,20,8,75,79,0.949,10,1,0,14,99,22,0.82,6,1,3,3,0,18,2,4,12,0.9,10,1,0,33,1,18,1,7,17
109,11,1,0,1,0,2,2,100,0.67,0,0,28,78,85,276,0.4,3,22,3,53,58,0.914,5,6,0,13,124,20,0.86,3,3,1,6,0,12,4,2,18,0.75,17,2,0,33,0,11,0,6,10
110,1,1,1,1,100,3,5,60,0.67,0,1,21,149,129,278,0.61,4,19,6,11,1,0.957,0,2,0,14,93,13,0.88,5,2,1,6,0,5,1,2,8,0.833,13,1,0,4,1,16,0,7,7
111,3,3,3,3,100,6,7,85.71428571,0.9,0,0,24,119,78,285,0.39,9,13,8,58,61,0.951,3,3,1,10,182,19,0.91,6,1,2,5,1,8,2,1,5,0.8,7,0,0,4,0,39,1,7,13
112,9,0,0,0,0,5,5,100,1,0,0,28,130,116,432,0,4,18,8,87,90,0.967,0,0,0,15,134,29,0.82,8,0,0,3,0,11,2,3,16,0.846,8,0,0,6,1,15,1,8,13
113,7,1,1,1,100,0,1,0,0.5,0,0,23,177,128,577,1,10,29,17,85,91,0.934,0,0,0,20,125,18,0.87,3,0,0,8,0,16,3,2,11,0.842,13,0,0,6,0,7,0,3,8
114,0,3,1,3,33.33333333,2,3,66.66666667,0.5,0,0,25,190,152,517,0.7,8,23,9,11,1,0.944,3,4,0,18,50,15,0.77,2,1,1,8,0,14,1,5,9,0.933,10,0,1,1,1,23,1,3,11
115,6,3,2,3,66.66666667,0,1,0,0.5,0,0,26,67,57,245,0.3,4,15,4,39,42,0.929,3,3,1,9,160,23,0.87,8,1,1,2,1,9,5,1,14,0.643,11,1,0,1,0,19,0,9,10
116,4,11,10,11,90.90909091,1,1,100,0.92,0,0,19,147,128,708,0.92,16,37,12,78,81,0.963,0,0,0,16,70,10,0.88,4,0,3,3,0,17,1,8,5,0.944,8,0,0,8,1,78,1,4,15
117,10,1,1,1,100,0,0,0,1,0,0,19,73,66,219,0.08,4,10,7,42,46,0.913,0,0,0,9,137,37,0.79,3,3,0,4,0,5,8,1,17,0.385,15,2,0,8,0,7,0,6,8
118,5,4,2,4,50,8,8,100,0.83,0,0,18,143,108,468,0.47,11,22,7,66,68,0.971,6,6,1,16,100,4,0.96,1,0,3,5,1,16,0,0,9,1,6,0,0,9,1,48,1,1,20
119,8,1,1,1,100,3,3,100,1,0,0,23,97,108,246,0.53,6,4,8,76,80,0.95,3,3,1,8,101,22,0.82,5,3,0,1,1,9,0,0,16,1,20,1,0,9,0,16,0,8,6
120,8,3,3,3,100,1,3,33.33333333,0.67,0,0,35,98,104,351,1,4,8,2,75,77,0.974,0,0,0,10,92,18,0.84,5,0,0,3,0,18,2,2,12,0.9,12,0,1,4,1,24,1,5,9
121,10,0,0,0,0,3,3,100,1,0,0,31,111,95,281,0,6,18,6,65,70,0.929,0,0,0,13,94,8,0.92,3,0,0,5,0,12,2,2,18,0.857,9,0,1,4,0,9,0,3,12
122,2,4,2,4,50,2,2,100,0.67,0,0,27,151,157,602,0.5,13,17,11,90,94,0.957,0,0,0,9,136,20,0.87,2,0,1,4,0,12,1,0,15,0.923,15,1,0,7,1,30,0,2,5
123,6,4,3,4,75,2,3,66.66666667,0.71,0,0,26,159,138,437,0.5,5,20,4,96,98,0.98,0,0,0,8,125,17,0.88,4,1,0,2,0,15,0,1,12,1,5,1,0,7,0,32,1,5,15
124,3,4,4,4,100,1,2,50,0.83,0,0,25,219,134,629,0.58,17,34,15,86,91,0.945,5,6,0,19,85,17,0.83,9,0,1,5,0,12,2,2,11,0.857,3,0,0,1,1,31,1,9,14
125,11,2,2,2,100,0,0,0,1,0,0,21,102,86,414,0.42,11,17,6,56,62,0.903,5,5,1,17,120,34,0.78,5,1,0,9,1,11,2,2,12,0.846,14,1,0,1,0,14,0,6,3
126,1,2,2,2,100,3,4,75,0.83,0,0,19,143,112,415,0.6,4,12,8,73,77,0.948,5,6,0,10,49,13,0.79,8,0,0,6,0,7,1,0,16,0.875,14,0,0,5,1,23,0,8,10
127,5,3,3,3,100,3,3,100,1,0,0,25,59,50,129,0.4,5,13,4,34,37,0.919,12,1,0,11,107,12,0.9,6,0,0,8,0,16,0,1,7,1,10,0,0,5,0,30,1,6,14
